studyName,Cruise,Year/Month,Station,Event Number,Depth,Latitude,Longitude,YearDay/Hour/Minute,Sea State,Salinity,Fluorometry,Wind Speed,Wind Direction,Habitat,Ice Cover,Ice Type,Ice Color,Count Minute,Species,Number,Linkages,Behavior,Direction,Notes
NBP21-13,2113,2111,300.200 MOCNESS,189,3007,-65.917,-71.378,3410145,4,33.87,1.87,20,4,0,0,0,0,1,ANPR,50,0,2,NULL,"Also surrounding bow, estimate"
NBP21-13,2113,2111,300.200 MOCNESS,189,3007,-65.917,-71.378,3410145,4,33.87,1.87,20,4,0,0,0,0,1,SOFU,2,0,2,NULL,NULL
NBP21-13,2113,2111,300.200 MOCNESS,189,3007,-65.917,-71.378,3410145,4,33.87,1.87,20,4,0,0,0,0,9,SOFU,3,0,2,NULL,NULL
NBP21-13,2113,2111,300.200 MOCNESS,189,3007,-65.917,-71.378,3410145,4,33.87,1.87,20,4,0,0,0,0,15,NONE,0,0,NULL,NULL,NULL
NBP21-13,2113,2111,300.2,193,3207,-65.813,-71.222,3411302,3,33.86,0.71,13.2,217,0,0,0,0,0,CAPE,5,0,0,NULL,NULL
NBP21-13,2113,2111,300.2,193,3207,-65.813,-71.222,3411302,3,33.86,0.71,13.2,217,0,0,0,0,1,ANPE,1,0,0,NULL,NULL
NBP21-13,2113,2111,300.2,193,3207,-65.813,-71.222,3411302,3,33.86,0.71,13.2,217,0,0,0,0,1,BLPE,4,0,0,NULL,NULL
NBP21-13,2113,2111,300.2,193,3207,-65.813,-71.222,3411302,3,33.86,0.71,13.2,217,0,0,0,0,2,HUWH,2,0,5,NULL,NULL
NBP21-13,2113,2111,300.2,193,3207,-65.813,-71.222,3411302,3,33.86,0.71,13.2,217,0,0,0,0,3,CAPE,2,0,6,NULL,NULL
NBP21-13,2113,2111,300.2,193,3207,-65.813,-71.222,3411302,3,33.86,0.71,13.2,217,0,0,0,0,7,CAPE,4,0,2,NULL,NULL
NBP21-13,2113,2111,300.2,193,3207,-65.813,-71.222,3411302,3,33.86,0.71,13.2,217,0,0,0,0,8,ANPE,2,0,6,NULL,NULL
NBP21-13,2113,2111,300.2,193,3207,-65.813,-71.222,3411302,3,33.86,0.71,13.2,217,0,0,0,0,12,CAPE,2,0,6,NULL,NULL
NBP21-13,2113,2111,300.2,193,3207,-65.813,-71.222,3411302,3,33.86,0.71,13.2,217,0,0,0,0,13,BLPE,7,0,6,NULL,NULL
NBP21-13,2113,2111,300.2,193,3207,-65.813,-71.222,3411302,3,33.86,0.71,13.2,217,0,0,0,0,13,BBAL,1,0,1,250,NULL
NBP21-13,2113,2111,300.2,193,3207,-65.813,-71.222,3411302,3,33.86,0.71,13.2,217,0,0,0,0,14,ANPE,2,0,6,NULL,NULL
NBP21-13,2113,2111,300.2,193,3207,-65.813,-71.222,3411302,3,33.86,0.71,13.2,217,0,0,0,0,14,SOFU,1,0,2,NULL,NULL
NBP21-13,2113,2111,300.2,193,3207,-65.813,-71.222,3411302,3,33.86,0.71,13.2,217,0,0,0,0,14,BBAL,1,0,2,NULL,NULL
NBP21-13,2113,2111,300.2,193,3207,-65.813,-71.222,3411302,3,33.86,0.71,13.2,217,0,0,0,0,16,NONE,0,0,NULL,NULL,NULL
NBP21-13,2113,2111,600.04,198,1320,-64.933,-64.402,3421904,5,33.56,0.97,23.1,341,0,0,0,0,0,NONE,0,0,NULL,NULL,NULL
NBP21-13,2113,2111,600.04,198,1320,-64.933,-64.402,3421904,5,33.56,0.97,23.1,341,0,0,0,0,3,CAPE,3,0,3,NULL,NULL
NBP21-13,2113,2111,600.04,198,1320,-64.933,-64.402,3421904,5,33.56,0.97,23.1,341,0,0,0,0,10,SPSK,1,0,2,NULL,NULL
NBP21-13,2113,2111,600.04,198,1320,-64.933,-64.402,3421904,5,33.56,0.97,23.1,341,0,0,0,0,15,NONE,0,0,NULL,NULL,NULL
NBP21-13,2113,2111,600.04,199,1392,-64.96,-64.356,3422007,4,33.54,0.96,20.9,329,0,0,0,0,0,NONE,0,0,NULL,NULL,NULL
NBP21-13,2113,2111,600.04,199,1392,-64.96,-64.356,3422007,4,33.54,0.96,20.9,329,0,0,0,0,2,CAPE,2,0,3,NULL,NULL
NBP21-13,2113,2111,600.04,199,1392,-64.96,-64.356,3422007,4,33.54,0.96,20.9,329,0,0,0,0,4,CAPE,3,0,3,NULL,On other side of ship from previous 2
NBP21-13,2113,2111,600.04,199,1392,-64.96,-64.356,3422007,4,33.54,0.96,20.9,329,0,0,0,0,15,NONE,0,0,NULL,NULL,NULL
NBP21-13,2113,2111,600.04,200,1400,-64.939,-64.391,3422053,4,33.54,1.05,20.8,325,0,0,0,0,0,SPSK,1,0,1,50,NULL
NBP21-13,2113,2111,600.04,200,1400,-64.939,-64.391,3422053,4,33.54,1.05,20.8,325,0,0,0,0,2,CAPE,3,0,3,NULL,NULL
NBP21-13,2113,2111,600.04,200,1400,-64.939,-64.391,3422053,4,33.54,1.05,20.8,325,0,0,0,0,4,WISP,1,0,2,NULL,NULL
NBP21-13,2113,2111,600.04,200,1400,-64.939,-64.391,3422053,4,33.54,1.05,20.8,325,0,0,0,0,5,CAPE,2,0,2,NULL,NULL
NBP21-13,2113,2111,600.04,200,1400,-64.939,-64.391,3422053,4,33.54,1.05,20.8,325,0,0,0,0,15,NONE,0,0,NULL,NULL,NULL
NBP21-13,2113,2111,600.04,201,1336,-64.933,-64.4,3422229,4,33.56,1.34,18.1,321,0,0,0,0,0,NONE,0,0,NULL,NULL,NULL
NBP21-13,2113,2111,600.04,201,1336,-64.933,-64.4,3422229,4,33.56,1.34,18.1,321,0,0,0,0,2,CAPE,3,0,3,NULL,NULL
NBP21-13,2113,2111,600.04,201,1336,-64.933,-64.4,3422229,4,33.56,1.34,18.1,321,0,0,0,0,12,WISP,1,0,1,130,NULL
NBP21-13,2113,2111,600.04,201,1336,-64.933,-64.4,3422229,4,33.56,1.34,18.1,321,0,0,0,0,15,NONE,0,0,NULL,NULL,NULL
NBP21-13,2113,2111,600.040 MOCNESS,202,385,-65.011,-64.27,3430206,4,33.71,1.59,22.4,3,0,0,0,0,0,NONE,0,0,NULL,NULL,NULL
NBP21-13,2113,2111,600.040 MOCNESS,202,385,-65.011,-64.27,3430206,4,33.71,1.59,22.4,3,0,0,0,0,4,SOFU,1,0,2,NULL,NULL
NBP21-13,2113,2111,600.040 MOCNESS,202,385,-65.011,-64.27,3430206,4,33.71,1.59,22.4,3,0,0,0,0,15,NONE,0,0,NULL,NULL,NULL
NBP21-13,2113,2111,600.04,204,1337,-64.934,-64.4,3430858,4,33.55,1.37,20.8,16,0,0,0,0,0,NONE,0,0,NULL,NULL,NULL
NBP21-13,2113,2111,600.04,204,1337,-64.934,-64.4,3430858,4,33.55,1.37,20.8,16,0,0,0,0,1,CAPE,1,0,0,NULL,Sitting on bow
NBP21-13,2113,2111,600.04,204,1337,-64.934,-64.4,3430858,4,33.55,1.37,20.8,16,0,0,0,0,9,CHPE,1,0,3,NULL,Sitting a few meters behind boat
NBP21-13,2113,2111,600.04,204,1337,-64.934,-64.4,3430858,4,33.55,1.37,20.8,16,0,0,0,0,11,ANPE,1,0,2,NULL,NULL
NBP21-13,2113,2111,600.04,204,1337,-64.934,-64.4,3430858,4,33.55,1.37,20.8,16,0,0,0,0,12,CAPE,1,0,2,NULL,NULL
NBP21-13,2113,2111,600.04,204,1337,-64.934,-64.4,3430858,4,33.55,1.37,20.8,16,0,0,0,0,16,NONE,0,0,NULL,NULL,NULL
NBP21-13,2113,2111,600.04,205,1440,-64.96,-64.382,3431042,3,33.57,1.26,12.2,62,0,0,0,0,0,CAPE,2,0,0,NULL,NULL
NBP21-13,2113,2111,600.04,205,1440,-64.96,-64.382,3431042,3,33.57,1.26,12.2,62,0,0,0,0,1,UNSK,1,0,1,150,NULL
NBP21-13,2113,2111,600.04,205,1440,-64.96,-64.382,3431042,3,33.57,1.26,12.2,62,0,0,0,0,8,CHPE,8,0,5,NULL,NULL
NBP21-13,2113,2111,600.04,205,1440,-64.96,-64.382,3431042,3,33.57,1.26,12.2,62,0,0,0,0,16,NONE,0,0,NULL,NULL,NULL
NBP21-13,2113,2111,600.04,206,1343,-64.953,-64.388,3431132,3,33.55,1.05,11.8,54,0,0,0,0,0,CAPE,1,0,0,NULL,NULL
NBP21-13,2113,2111,600.04,206,1343,-64.953,-64.388,3431132,3,33.55,1.05,11.8,54,0,0,0,0,14,UNSK,1,0,1,160,NULL
NBP21-13,2113,2111,600.04,206,1343,-64.953,-64.388,3431132,3,33.55,1.05,11.8,54,0,0,0,0,16,NONE,0,0,NULL,NULL,NULL
NBP21-13,2113,2111,742.003,263,790,-64.17,-61.906,3481603,1,34.02,0.72,22.1,288,0,0,0,0,0,NONE,0,0,NULL,NULL,NULL
NBP21-13,2113,2111,742.003,263,790,-64.17,-61.906,3481603,1,34.02,0.72,22.1,288,0,0,0,0,11,GIPE,2,0,1,50,NULL
NBP21-13,2113,2111,742.003,263,790,-64.17,-61.906,3481603,1,34.02,0.72,22.1,288,0,0,0,0,16,NONE,0,0,NULL,NULL,NULL
NBP21-13,2113,2111,742.003,265,865,-64.176,-61.895,3481717,3,34.03,0.49,25.3,303,1,1,2,1,0,NONE,0,0,NULL,NULL,NULL
NBP21-13,2113,2111,742.003,265,865,-64.176,-61.895,3481717,3,34.03,0.49,25.3,303,1,1,2,1,1,SOFU,2,0,2,NULL,NULL
NBP21-13,2113,2111,742.003,265,865,-64.176,-61.895,3481717,3,34.03,0.49,25.3,303,1,1,2,1,1,WISP,1,0,2,NULL,NULL
NBP21-13,2113,2111,742.003,265,865,-64.176,-61.895,3481717,3,34.03,0.49,25.3,303,1,1,2,1,2,SPSK,1,0,1,340,NULL
NBP21-13,2113,2111,742.003,265,865,-64.176,-61.895,3481717,3,34.03,0.49,25.3,303,1,1,2,1,4,SPSK,1,0,2,NULL,NULL
NBP21-13,2113,2111,742.003,265,865,-64.176,-61.895,3481717,3,34.03,0.49,25.3,303,1,1,2,1,6,WISP,1,0,1,250,NULL
NBP21-13,2113,2111,742.003,265,865,-64.176,-61.895,3481717,3,34.03,0.49,25.3,303,1,1,2,1,10,UNPR,1,0,1,220,NULL
NBP21-13,2113,2111,742.003,265,865,-64.176,-61.895,3481717,3,34.03,0.49,25.3,303,1,1,2,1,13,UNSK,1,0,0,300,NULL
NBP21-13,2113,2111,742.003,265,865,-64.176,-61.895,3481717,3,34.03,0.49,25.3,303,1,1,2,1,16,NONE,0,0,NULL,NULL,NULL
NBP21-13,2113,2111,742.003,266,700,-64.175,-61.887,3481814,4,34.03,0.58,32.6,294,1,1,2,1,0,NONE,0,0,NULL,NULL,NULL
NBP21-13,2113,2111,742.003,266,700,-64.175,-61.887,3481814,4,34.03,0.58,32.6,294,1,1,2,1,4,GIPE,1,0,1,330,NULL
NBP21-13,2113,2111,742.003,266,700,-64.175,-61.887,3481814,4,34.03,0.58,32.6,294,1,1,2,1,7,UNPR,1,0,1,120,NULL
NBP21-13,2113,2111,742.003,266,700,-64.175,-61.887,3481814,4,34.03,0.58,32.6,294,1,1,2,1,16,NONE,0,0,NULL,NULL,NULL
NBP21-13,2113,2111,831.-002,270,608,-63.576,-60.694,3490044,6,34.24,1.09,37.4,272,0,0,0,0,0,NONE,0,0,NULL,NULL,NULL
NBP21-13,2113,2111,831.-002,270,608,-63.576,-60.694,3490044,6,34.24,1.09,37.4,272,0,0,0,0,6,SOFU,10,0,3,NULL,Bobbing off of stern
NBP21-13,2113,2111,831.-002,270,608,-63.576,-60.694,3490044,6,34.24,1.09,37.4,272,0,0,0,0,15,NONE,0,0,NULL,NULL,NULL
